Date,Location,State,Latitude,Longitude,MinTemp,MaxTemp,Rainfall
28/09/2012,Perth,Western Australia,-31.9505,115.8605,3.8,17.1,5.4
29/09/2012,Perth,Western Australia,-31.9505,115.8605,3.9,20.7,0
30/09/2012,Perth,Western Australia,-31.9505,115.8605,6.5,28.5,0
1/10/2012,Perth,Western Australia,-31.9505,115.8605,10.5,34.3,0
2/10/2012,Perth,Western Australia,-31.9505,115.8605,15,23.9,0
3/10/2012,Perth,Western Australia,-31.9505,115.8605,15.2,20.1,3.8
4/10/2012,Perth,Western Australia,-31.9505,115.8605,10.7,19.2,0.4
5/10/2012,Perth,Western Australia,-31.9505,115.8605,8.5,23,0
6/10/2012,Perth,Western Australia,-31.9505,115.8605,11.2,27.7,0
7/10/2012,Perth,Western Australia,-31.9505,115.8605,10.6,21.8,0
8/10/2012,Perth,Western Australia,-31.9505,115.8605,8.9,21.8,0
9/10/2012,Perth,Western Australia,-31.9505,115.8605,13.3,25.3,0
10/10/2012,Perth,Western Australia,-31.9505,115.8605,11.9,27.2,0
11/10/2012,Perth,Western Australia,-31.9505,115.8605,16.4,30.2,0
12/10/2012,Perth,Western Australia,-31.9505,115.8605,13.4,26,0
13/10/2012,Perth,Western Australia,-31.9505,115.8605,18.4,23.2,0
14/10/2012,Perth,Western Australia,-31.9505,115.8605,15.8,22,4.4
15/10/2012,Perth,Western Australia,-31.9505,115.8605,12.7,21.4,2.2
16/10/2012,Perth,Western Australia,-31.9505,115.8605,8.8,23.3,0
17/10/2012,Perth,Western Australia,-31.9505,115.8605,13.5,22.5,0
18/10/2012,Perth,Western Australia,-31.9505,115.8605,9.2,23.4,0
19/10/2012,Perth,Western Australia,-31.9505,115.8605,10.2,23.3,0
20/10/2012,Perth,Western Australia,-31.9505,115.8605,10.8,29,0
21/10/2012,Perth,Western Australia,-31.9505,115.8605,12.1,29.3,0
22/10/2012,Perth,Western Australia,-31.9505,115.8605,15.6,21.2,3.8
23/10/2012,Perth,Western Australia,-31.9505,115.8605,10.1,21.1,1
24/10/2012,Perth,Western Australia,-31.9505,115.8605,12.1,24.5,0
25/10/2012,Perth,Western Australia,-31.9505,115.8605,12.5,25.9,0
26/10/2012,Perth,Western Australia,-31.9505,115.8605,11.9,28.4,0
27/10/2012,Perth,Western Australia,-31.9505,115.8605,13.7,33.6,0
28/10/2012,Perth,Western Australia,-31.9505,115.8605,12.1,36.2,0
29/10/2012,Perth,Western Australia,-31.9505,115.8605,14.5,23.4,0
30/10/2012,Perth,Western Australia,-31.9505,115.8605,13,22.4,0
31/10/2012,Perth,Western Australia,-31.9505,115.8605,14.2,21.4,0
1/11/2012,Perth,Western Australia,-31.9505,115.8605,14.4,22.4,0
2/11/2012,Perth,Western Australia,-31.9505,115.8605,13.3,23.3,0
3/11/2012,Perth,Western Australia,-31.9505,115.8605,12.3,22.8,0
4/11/2012,Perth,Western Australia,-31.9505,115.8605,13.1,19,26
5/11/2012,Perth,Western Australia,-31.9505,115.8605,10.6,19.9,11.2
6/11/2012,Perth,Western Australia,-31.9505,115.8605,13.6,21.8,0.4
7/11/2012,Perth,Western Australia,-31.9505,115.8605,11.7,23.1,0
8/11/2012,Perth,Western Australia,-31.9505,115.8605,11.6,26.5,0
9/11/2012,Perth,Western Australia,-31.9505,115.8605,11.2,31.5,0
10/11/2012,Perth,Western Australia,-31.9505,115.8605,12.4,23.8,0
11/11/2012,Perth,Western Australia,-31.9505,115.8605,11,21.6,1.2
12/11/2012,Perth,Western Australia,-31.9505,115.8605,11,26.9,0
13/11/2012,Perth,Western Australia,-31.9505,115.8605,11.7,31,0
14/11/2012,Perth,Western Australia,-31.9505,115.8605,14,26.6,0
15/11/2012,Perth,Western Australia,-31.9505,115.8605,13,26.3,0
16/11/2012,Perth,Western Australia,-31.9505,115.8605,13.6,30.4,0
17/11/2012,Perth,Western Australia,-31.9505,115.8605,18.1,35.3,0
18/11/2012,Perth,Western Australia,-31.9505,115.8605,16.7,25.4,0
19/11/2012,Perth,Western Australia,-31.9505,115.8605,15.5,25,0
20/11/2012,Perth,Western Australia,-31.9505,115.8605,12.9,26.1,0
21/11/2012,Perth,Western Australia,-31.9505,115.8605,16.2,35.2,0
22/11/2012,Perth,Western Australia,-31.9505,115.8605,18.8,31.8,0
23/11/2012,Perth,Western Australia,-31.9505,115.8605,18,24.1,0
24/11/2012,Perth,Western Australia,-31.9505,115.8605,16.8,30,0
25/11/2012,Perth,Western Australia,-31.9505,115.8605,16.4,28.4,0.8
26/11/2012,Perth,Western Australia,-31.9505,115.8605,15.4,30.2,0
27/11/2012,Perth,Western Australia,-31.9505,115.8605,15.4,25.5,0
28/11/2012,Perth,Western Australia,-31.9505,115.8605,14.1,22,8
29/11/2012,Perth,Western Australia,-31.9505,115.8605,12.6,19.8,9.6
30/11/2012,Perth,Western Australia,-31.9505,115.8605,13.5,20.7,1
1/01/2013,Perth,Western Australia,-31.9505,115.8605,25.1,30.8,0
2/01/2013,Perth,Western Australia,-31.9505,115.8605,21.6,28.5,0.4
3/01/2013,Perth,Western Australia,-31.9505,115.8605,18.9,27.3,0
4/01/2013,Perth,Western Australia,-31.9505,115.8605,18.3,25.6,0
5/01/2013,Perth,Western Australia,-31.9505,115.8605,14,36.9,0
6/01/2013,Perth,Western Australia,-31.9505,115.8605,22,35.3,0
7/01/2013,Perth,Western Australia,-31.9505,115.8605,24,37.8,4.8
8/01/2013,Perth,Western Australia,-31.9505,115.8605,25.2,39.1,0.2
9/01/2013,Perth,Western Australia,-31.9505,115.8605,22.3,26.4,0
10/01/2013,Perth,Western Australia,-31.9505,115.8605,15.6,26.2,0
11/01/2013,Perth,Western Australia,-31.9505,115.8605,16.7,29.4,0
12/01/2013,Perth,Western Australia,-31.9505,115.8605,20.4,34.9,0
13/01/2013,Perth,Western Australia,-31.9505,115.8605,22.2,28.1,0
14/01/2013,Perth,Western Australia,-31.9505,115.8605,21.7,37.3,1.2
15/01/2013,Perth,Western Australia,-31.9505,115.8605,27.3,32.6,0
16/01/2013,Perth,Western Australia,-31.9505,115.8605,22.8,27.1,0
17/01/2013,Perth,Western Australia,-31.9505,115.8605,19.1,24.5,0.6
18/01/2013,Perth,Western Australia,-31.9505,115.8605,15.1,30.2,0
19/01/2013,Perth,Western Australia,-31.9505,115.8605,16.6,33.2,0
20/01/2013,Perth,Western Australia,-31.9505,115.8605,15.4,35.1,0
21/01/2013,Perth,Western Australia,-31.9505,115.8605,19.4,31.5,0
22/01/2013,Perth,Western Australia,-31.9505,115.8605,18.1,35.7,0
23/01/2013,Perth,Western Australia,-31.9505,115.8605,20,28.7,0
24/01/2013,Perth,Western Australia,-31.9505,115.8605,17.2,28.4,0
25/01/2013,Perth,Western Australia,-31.9505,115.8605,16.1,30.8,0
26/01/2013,Perth,Western Australia,-31.9505,115.8605,15.4,34.9,0
27/01/2013,Perth,Western Australia,-31.9505,115.8605,20.6,34.5,0
28/01/2013,Perth,Western Australia,-31.9505,115.8605,16.8,32.5,0
29/01/2013,Perth,Western Australia,-31.9505,115.8605,17.8,32.7,0
30/01/2013,Perth,Western Australia,-31.9505,115.8605,16.8,32.3,0
31/01/2013,Perth,Western Australia,-31.9505,115.8605,17.2,34.9,0
1/03/2013,Perth,Western Australia,-31.9505,115.8605,20,33.8,0
2/03/2013,Perth,Western Australia,-31.9505,115.8605,17.4,28.3,0
3/03/2013,Perth,Western Australia,-31.9505,115.8605,16.3,30.3,0
4/03/2013,Perth,Western Australia,-31.9505,115.8605,18.4,27.3,0.2
5/03/2013,Perth,Western Australia,-31.9505,115.8605,15.5,27.5,0.2
6/03/2013,Perth,Western Australia,-31.9505,115.8605,16.9,30.1,0
7/03/2013,Perth,Western Australia,-31.9505,115.8605,18.3,31.1,0
8/03/2013,Perth,Western Australia,-31.9505,115.8605,18.1,33.5,0
9/03/2013,Perth,Western Australia,-31.9505,115.8605,19.2,34.8,0
10/03/2013,Perth,Western Australia,-31.9505,115.8605,23,30.8,0
11/03/2013,Perth,Western Australia,-31.9505,115.8605,20.4,26.2,18
12/03/2013,Perth,Western Australia,-31.9505,115.8605,12,25.6,0
13/03/2013,Perth,Western Australia,-31.9505,115.8605,14.4,28.2,0
14/03/2013,Perth,Western Australia,-31.9505,115.8605,16.9,24.4,0.4
15/03/2013,Perth,Western Australia,-31.9505,115.8605,15.5,29.2,26.2
16/03/2013,Perth,Western Australia,-31.9505,115.8605,19.8,29.7,0
17/03/2013,Perth,Western Australia,-31.9505,115.8605,19.7,31.3,0
18/03/2013,Perth,Western Australia,-31.9505,115.8605,19.2,30.1,0
19/03/2013,Perth,Western Australia,-31.9505,115.8605,18.8,29.3,0
20/03/2013,Perth,Western Australia,-31.9505,115.8605,19.3,24.9,0
21/03/2013,Perth,Western Australia,-31.9505,115.8605,16,24.2,0
22/03/2013,Perth,Western Australia,-31.9505,115.8605,12.1,25.6,0
23/03/2013,Perth,Western Australia,-31.9505,115.8605,12.8,25.4,0
24/03/2013,Perth,Western Australia,-31.9505,115.8605,12.7,28.2,0
25/03/2013,Perth,Western Australia,-31.9505,115.8605,14.7,23.7,0
26/03/2013,Perth,Western Australia,-31.9505,115.8605,12.6,20.4,24.6
27/03/2013,Perth,Western Australia,-31.9505,115.8605,8.2,23.6,0
28/03/2013,Perth,Western Australia,-31.9505,115.8605,11.4,24.9,0
29/03/2013,Perth,Western Australia,-31.9505,115.8605,14.5,27.4,0
30/03/2013,Perth,Western Australia,-31.9505,115.8605,13.1,27.3,0
31/03/2013,Perth,Western Australia,-31.9505,115.8605,12.4,30.1,0
1/04/2013,Perth,Western Australia,-31.9505,115.8605,14.9,31.7,0
2/04/2013,Perth,Western Australia,-31.9505,115.8605,13,32,0
3/04/2013,Perth,Western Australia,-31.9505,115.8605,16.2,34.4,0
4/04/2013,Perth,Western Australia,-31.9505,115.8605,18.1,36.2,0
5/04/2013,Perth,Western Australia,-31.9505,115.8605,18.2,27.3,0
6/04/2013,Perth,Western Australia,-31.9505,115.8605,18.1,28.4,0
7/04/2013,Perth,Western Australia,-31.9505,115.8605,17.7,31.7,0
8/04/2013,Perth,Western Australia,-31.9505,115.8605,18.2,37.3,0
9/04/2013,Perth,Western Australia,-31.9505,115.8605,15.9,33.8,0
10/04/2013,Perth,Western Australia,-31.9505,115.8605,18.5,36.4,0
11/04/2013,Perth,Western Australia,-31.9505,115.8605,20,36.2,0.2
12/04/2013,Perth,Western Australia,-31.9505,115.8605,21,24,0.4
13/04/2013,Perth,Western Australia,-31.9505,115.8605,19.7,27,2.8
14/04/2013,Perth,Western Australia,-31.9505,115.8605,20.8,28.5,0
15/04/2013,Perth,Western Australia,-31.9505,115.8605,20.7,28.7,0
16/04/2013,Perth,Western Australia,-31.9505,115.8605,20.8,26.4,0
17/04/2013,Perth,Western Australia,-31.9505,115.8605,19.7,26.6,0
18/04/2013,Perth,Western Australia,-31.9505,115.8605,16.7,25.5,0
19/04/2013,Perth,Western Australia,-31.9505,115.8605,18.1,26.6,3.6
20/04/2013,Perth,Western Australia,-31.9505,115.8605,16,21.9,0.4
21/04/2013,Perth,Western Australia,-31.9505,115.8605,13.2,22.5,0.2
22/04/2013,Perth,Western Australia,-31.9505,115.8605,15.6,23.1,12.6
23/04/2013,Perth,Western Australia,-31.9505,115.8605,11,24.1,0.4
24/04/2013,Perth,Western Australia,-31.9505,115.8605,11.5,28.4,0
25/04/2013,Perth,Western Australia,-31.9505,115.8605,15.7,26.4,0
26/04/2013,Perth,Western Australia,-31.9505,115.8605,16.3,25.1,0
27/04/2013,Perth,Western Australia,-31.9505,115.8605,13.6,25.1,0
28/04/2013,Perth,Western Australia,-31.9505,115.8605,14.1,24.2,0.2
29/04/2013,Perth,Western Australia,-31.9505,115.8605,12.2,24.3,0.2
30/04/2013,Perth,Western Australia,-31.9505,115.8605,14.7,30,0
1/05/2013,Perth,Western Australia,-31.9505,115.8605,14.4,25.7,0
2/05/2013,Perth,Western Australia,-31.9505,115.8605,17.5,22.9,10.8
3/05/2013,Perth,Western Australia,-31.9505,115.8605,12.4,22.6,5
4/05/2013,Perth,Western Australia,-31.9505,115.8605,11.5,23.6,0
5/05/2013,Perth,Western Australia,-31.9505,115.8605,12.8,25.4,0
6/05/2013,Perth,Western Australia,-31.9505,115.8605,13,22.3,0
7/05/2013,Perth,Western Australia,-31.9505,115.8605,13.7,24.1,0
8/05/2013,Perth,Western Australia,-31.9505,115.8605,16.5,20.8,43.6
9/05/2013,Perth,Western Australia,-31.9505,115.8605,13.2,20.8,22.8
10/05/2013,Perth,Western Australia,-31.9505,115.8605,13.4,20.1,5.4
11/05/2013,Perth,Western Australia,-31.9505,115.8605,11.9,19.7,7.2
12/05/2013,Perth,Western Australia,-31.9505,115.8605,6.3,20.7,0
13/05/2013,Perth,Western Australia,-31.9505,115.8605,7,21.1,0
14/05/2013,Perth,Western Australia,-31.9505,115.8605,9.8,21.8,0
15/05/2013,Perth,Western Australia,-31.9505,115.8605,6.3,22.6,0
16/05/2013,Perth,Western Australia,-31.9505,115.8605,8.5,23.4,0
17/05/2013,Perth,Western Australia,-31.9505,115.8605,12.2,20.3,9.4
18/05/2013,Perth,Western Australia,-31.9505,115.8605,10.3,20.5,0.6
19/05/2013,Perth,Western Australia,-31.9505,115.8605,9.1,21.7,0
20/05/2013,Perth,Western Australia,-31.9505,115.8605,11,19.2,6
21/05/2013,Perth,Western Australia,-31.9505,115.8605,7.5,21.2,1
22/05/2013,Perth,Western Australia,-31.9505,115.8605,6.5,21.6,0
23/05/2013,Perth,Western Australia,-31.9505,115.8605,6.3,20.8,0
24/05/2013,Perth,Western Australia,-31.9505,115.8605,6.7,22,0
25/05/2013,Perth,Western Australia,-31.9505,115.8605,8.2,23.2,0
26/05/2013,Perth,Western Australia,-31.9505,115.8605,11.5,24.9,0
27/05/2013,Perth,Western Australia,-31.9505,115.8605,12.8,23,0
28/05/2013,Perth,Western Australia,-31.9505,115.8605,12,20,9.4
29/05/2013,Perth,Western Australia,-31.9505,115.8605,10,19.6,0
30/05/2013,Perth,Western Australia,-31.9505,115.8605,11.3,14.6,13.6
31/05/2013,Perth,Western Australia,-31.9505,115.8605,3.5,16.2,3.4
1/06/2013,Perth,Western Australia,-31.9505,115.8605,3.6,18.1,0
2/06/2013,Perth,Western Australia,-31.9505,115.8605,8.2,18.1,0
3/06/2013,Perth,Western Australia,-31.9505,115.8605,10.8,20,0
4/06/2013,Perth,Western Australia,-31.9505,115.8605,5.3,20,0
5/06/2013,Perth,Western Australia,-31.9505,115.8605,9,19.4,2.6
6/06/2013,Perth,Western Australia,-31.9505,115.8605,13.8,21,0.4
7/06/2013,Perth,Western Australia,-31.9505,115.8605,7.3,21.8,0.2
8/06/2013,Perth,Western Australia,-31.9505,115.8605,7,20.6,0
9/06/2013,Perth,Western Australia,-31.9505,115.8605,11.3,21,0.6
10/06/2013,Perth,Western Australia,-31.9505,115.8605,10,19.5,10
11/06/2013,Perth,Western Australia,-31.9505,115.8605,7.1,18.2,0
12/06/2013,Perth,Western Australia,-31.9505,115.8605,10,19.3,0
13/06/2013,Perth,Western Australia,-31.9505,115.8605,8,20.8,0
14/06/2013,Perth,Western Australia,-31.9505,115.8605,9.8,20,0
15/06/2013,Perth,Western Australia,-31.9505,115.8605,9.8,15.4,0
16/06/2013,Perth,Western Australia,-31.9505,115.8605,2.6,18.4,0
17/06/2013,Perth,Western Australia,-31.9505,115.8605,9.1,17.9,10
18/06/2013,Perth,Western Australia,-31.9505,115.8605,7.1,18.1,0.2
19/06/2013,Perth,Western Australia,-31.9505,115.8605,6.7,19.2,0
20/06/2013,Perth,Western Australia,-31.9505,115.8605,4.7,20.1,0
21/06/2013,Perth,Western Australia,-31.9505,115.8605,5.1,19.6,0
22/06/2013,Perth,Western Australia,-31.9505,115.8605,5.2,22.9,0
23/06/2013,Perth,Western Australia,-31.9505,115.8605,9.8,21,0
24/06/2013,Perth,Western Australia,-31.9505,115.8605,10.8,22,6
25/06/2013,Perth,Western Australia,-31.9505,115.8605,13.1,18.7,9.6
26/06/2013,Perth,Western Australia,-31.9505,115.8605,6,18.1,4.4
27/06/2013,Perth,Western Australia,-31.9505,115.8605,9.7,20,0
28/06/2013,Perth,Western Australia,-31.9505,115.8605,8.1,21.2,0
29/06/2013,Perth,Western Australia,-31.9505,115.8605,6,23,0
30/06/2013,Perth,Western Australia,-31.9505,115.8605,3.9,22.9,0
1/07/2013,Perth,Western Australia,-31.9505,115.8605,4,23,0
2/07/2013,Perth,Western Australia,-31.9505,115.8605,3.2,22.1,0
3/07/2013,Perth,Western Australia,-31.9505,115.8605,8.9,17.2,3.2
4/07/2013,Perth,Western Australia,-31.9505,115.8605,5.7,16.8,2
5/07/2013,Perth,Western Australia,-31.9505,115.8605,2.2,17.4,0
6/07/2013,Perth,Western Australia,-31.9505,115.8605,4,17.3,0
7/07/2013,Perth,Western Australia,-31.9505,115.8605,2.4,16.8,0
8/07/2013,Perth,Western Australia,-31.9505,115.8605,1.5,18.5,0
9/07/2013,Perth,Western Australia,-31.9505,115.8605,4.7,19.4,0
10/07/2013,Perth,Western Australia,-31.9505,115.8605,9.3,20.4,34.6
11/07/2013,Perth,Western Australia,-31.9505,115.8605,6.3,15,0
12/07/2013,Perth,Western Australia,-31.9505,115.8605,9.6,18.7,2.2
13/07/2013,Perth,Western Australia,-31.9505,115.8605,6.6,20.6,0
14/07/2013,Perth,Western Australia,-31.9505,115.8605,9.4,21,1.2
15/07/2013,Perth,Western Australia,-31.9505,115.8605,13.1,21.4,0
16/07/2013,Perth,Western Australia,-31.9505,115.8605,11.5,19.4,15
17/07/2013,Perth,Western Australia,-31.9505,115.8605,9.1,14.6,12.6
18/07/2013,Perth,Western Australia,-31.9505,115.8605,1.4,16.2,0
19/07/2013,Perth,Western Australia,-31.9505,115.8605,3.7,17.1,0
20/07/2013,Perth,Western Australia,-31.9505,115.8605,2,16.5,0
21/07/2013,Perth,Western Australia,-31.9505,115.8605,3.1,16.3,0
22/07/2013,Perth,Western Australia,-31.9505,115.8605,3.3,19.1,0
23/07/2013,Perth,Western Australia,-31.9505,115.8605,6,22.7,0
24/07/2013,Perth,Western Australia,-31.9505,115.8605,12.2,19.8,19.2
25/07/2013,Perth,Western Australia,-31.9505,115.8605,10.1,20.4,3.8
26/07/2013,Perth,Western Australia,-31.9505,115.8605,12.7,17.6,10.4
27/07/2013,Perth,Western Australia,-31.9505,115.8605,9.1,18.8,17.6
28/07/2013,Perth,Western Australia,-31.9505,115.8605,9.4,19.4,5.4
29/07/2013,Perth,Western Australia,-31.9505,115.8605,8.1,18.8,1
30/07/2013,Perth,Western Australia,-31.9505,115.8605,9.6,20.3,0.4
31/07/2013,Perth,Western Australia,-31.9505,115.8605,12,20.5,11.4
1/08/2013,Perth,Western Australia,-31.9505,115.8605,11.2,21,3.8
2/08/2013,Perth,Western Australia,-31.9505,115.8605,8.8,21,0
3/08/2013,Perth,Western Australia,-31.9505,115.8605,9,21.7,0
4/08/2013,Perth,Western Australia,-31.9505,115.8605,6.8,22.8,0
5/08/2013,Perth,Western Australia,-31.9505,115.8605,13.6,22.5,0.8
6/08/2013,Perth,Western Australia,-31.9505,115.8605,15.5,22.1,11.2
7/08/2013,Perth,Western Australia,-31.9505,115.8605,17.1,21.9,4.6
8/08/2013,Perth,Western Australia,-31.9505,115.8605,16.3,17.7,45.4
9/08/2013,Perth,Western Australia,-31.9505,115.8605,11.8,20.1,13.4
10/08/2013,Perth,Western Australia,-31.9505,115.8605,10.8,19.8,0.8
11/08/2013,Perth,Western Australia,-31.9505,115.8605,13,18.7,2.8
12/08/2013,Perth,Western Australia,-31.9505,115.8605,12.6,20.5,0.4
13/08/2013,Perth,Western Australia,-31.9505,115.8605,15.1,18.9,1
14/08/2013,Perth,Western Australia,-31.9505,115.8605,7.9,19.7,3.4
15/08/2013,Perth,Western Australia,-31.9505,115.8605,13,19.4,2
16/08/2013,Perth,Western Australia,-31.9505,115.8605,6.3,16.9,16
17/08/2013,Perth,Western Australia,-31.9505,115.8605,11.2,19,6.8
18/08/2013,Perth,Western Australia,-31.9505,115.8605,7.8,19,1.8
19/08/2013,Perth,Western Australia,-31.9505,115.8605,9.4,20.6,0.4
20/08/2013,Perth,Western Australia,-31.9505,115.8605,5.7,19.6,0
21/08/2013,Perth,Western Australia,-31.9505,115.8605,9.4,19.8,0
22/08/2013,Perth,Western Australia,-31.9505,115.8605,7,22,0
23/08/2013,Perth,Western Australia,-31.9505,115.8605,5.9,24.7,0
24/08/2013,Perth,Western Australia,-31.9505,115.8605,6.4,26.4,0
25/08/2013,Perth,Western Australia,-31.9505,115.8605,11.7,20.7,0
26/08/2013,Perth,Western Australia,-31.9505,115.8605,14.3,18.5,9.4
27/08/2013,Perth,Western Australia,-31.9505,115.8605,8.5,16.8,3.4
28/08/2013,Perth,Western Australia,-31.9505,115.8605,8.4,19.4,27
29/08/2013,Perth,Western Australia,-31.9505,115.8605,9.1,20,0.4
30/08/2013,Perth,Western Australia,-31.9505,115.8605,13.4,20.2,5.2
31/08/2013,Perth,Western Australia,-31.9505,115.8605,15.1,21.1,7.4
1/09/2013,Perth,Western Australia,-31.9505,115.8605,14.3,22.4,0.2
2/09/2013,Perth,Western Australia,-31.9505,115.8605,16.2,23.6,0
3/09/2013,Perth,Western Australia,-31.9505,115.8605,14.2,21,0
4/09/2013,Perth,Western Australia,-31.9505,115.8605,11.7,18.5,11.2
5/09/2013,Perth,Western Australia,-31.9505,115.8605,9,20.4,0
6/09/2013,Perth,Western Australia,-31.9505,115.8605,5.3,22.4,0
7/09/2013,Perth,Western Australia,-31.9505,115.8605,12.2,19,4.2
8/09/2013,Perth,Western Australia,-31.9505,115.8605,9.3,20.1,1.4
9/09/2013,Perth,Western Australia,-31.9505,115.8605,6.7,22.4,0
10/09/2013,Perth,Western Australia,-31.9505,115.8605,11.1,20.5,0
11/09/2013,Perth,Western Australia,-31.9505,115.8605,13.4,18.5,19.4
12/09/2013,Perth,Western Australia,-31.9505,115.8605,13,19.1,16.8
13/09/2013,Perth,Western Australia,-31.9505,115.8605,11.7,20.3,0
14/09/2013,Perth,Western Australia,-31.9505,115.8605,11.9,17,20
15/09/2013,Perth,Western Australia,-31.9505,115.8605,11.4,17.7,11.2
16/09/2013,Perth,Western Australia,-31.9505,115.8605,7.5,21.2,0.2
17/09/2013,Perth,Western Australia,-31.9505,115.8605,10.2,17.7,11.8
18/09/2013,Perth,Western Australia,-31.9505,115.8605,11.7,19.8,0.6
19/09/2013,Perth,Western Australia,-31.9505,115.8605,14.8,20.6,3.4
20/09/2013,Perth,Western Australia,-31.9505,115.8605,12.1,21.7,2.6
21/09/2013,Perth,Western Australia,-31.9505,115.8605,9.5,21.6,2
22/09/2013,Perth,Western Australia,-31.9505,115.8605,13.5,18.9,14
23/09/2013,Perth,Western Australia,-31.9505,115.8605,13.4,21.1,10.2
24/09/2013,Perth,Western Australia,-31.9505,115.8605,15.3,20.5,2.6
25/09/2013,Perth,Western Australia,-31.9505,115.8605,14.7,19.6,1.6
26/09/2013,Perth,Western Australia,-31.9505,115.8605,10.5,20.7,0
27/09/2013,Perth,Western Australia,-31.9505,115.8605,10,20.3,3
28/09/2013,Perth,Western Australia,-31.9505,115.8605,9.5,20.2,0
29/09/2013,Perth,Western Australia,-31.9505,115.8605,15.4,20.8,0
30/09/2013,Perth,Western Australia,-31.9505,115.8605,9.6,17.3,7.8
1/10/2013,Perth,Western Australia,-31.9505,115.8605,5.5,18.8,0.2
2/10/2013,Perth,Western Australia,-31.9505,115.8605,10.9,25.7,0
3/10/2013,Perth,Western Australia,-31.9505,115.8605,11.5,28.2,0
4/10/2013,Perth,Western Australia,-31.9505,115.8605,16.3,21.8,0
5/10/2013,Perth,Western Australia,-31.9505,115.8605,12.1,22.9,2.4
6/10/2013,Perth,Western Australia,-31.9505,115.8605,11.2,22.2,0.8
7/10/2013,Perth,Western Australia,-31.9505,115.8605,10.7,22.7,0
8/10/2013,Perth,Western Australia,-31.9505,115.8605,11.9,22.9,0
9/10/2013,Perth,Western Australia,-31.9505,115.8605,12.6,20.2,12.4
10/10/2013,Perth,Western Australia,-31.9505,115.8605,8.7,21.7,0.8
11/10/2013,Perth,Western Australia,-31.9505,115.8605,10.2,20.9,0
12/10/2013,Perth,Western Australia,-31.9505,115.8605,10.6,18.8,2.2
13/10/2013,Perth,Western Australia,-31.9505,115.8605,8.6,21.9,0
14/10/2013,Perth,Western Australia,-31.9505,115.8605,7,25.2,0
15/10/2013,Perth,Western Australia,-31.9505,115.8605,9.3,22,0
16/10/2013,Perth,Western Australia,-31.9505,115.8605,16.4,22.4,0.8
17/10/2013,Perth,Western Australia,-31.9505,115.8605,10.7,22.1,0.2
18/10/2013,Perth,Western Australia,-31.9505,115.8605,13,23,0
19/10/2013,Perth,Western Australia,-31.9505,115.8605,17.3,19.3,0
20/10/2013,Perth,Western Australia,-31.9505,115.8605,9.9,19.6,18.2
21/10/2013,Perth,Western Australia,-31.9505,115.8605,8.8,20.7,0
22/10/2013,Perth,Western Australia,-31.9505,115.8605,10.1,24.1,0
23/10/2013,Perth,Western Australia,-31.9505,115.8605,11.4,27,0
24/10/2013,Perth,Western Australia,-31.9505,115.8605,15.6,27.9,0
25/10/2013,Perth,Western Australia,-31.9505,115.8605,12.8,23.7,0
26/10/2013,Perth,Western Australia,-31.9505,115.8605,13,24.8,0
27/10/2013,Perth,Western Australia,-31.9505,115.8605,15,28.5,0
28/10/2013,Perth,Western Australia,-31.9505,115.8605,15.3,29,0
29/10/2013,Perth,Western Australia,-31.9505,115.8605,14.2,30.6,0
30/10/2013,Perth,Western Australia,-31.9505,115.8605,17.6,37.2,0
31/10/2013,Perth,Western Australia,-31.9505,115.8605,16.6,25.6,0
1/11/2013,Perth,Western Australia,-31.9505,115.8605,15.4,27,0
2/11/2013,Perth,Western Australia,-31.9505,115.8605,16.5,29.8,0
3/11/2013,Perth,Western Australia,-31.9505,115.8605,15,33.4,0
4/11/2013,Perth,Western Australia,-31.9505,115.8605,19.7,32.6,0
5/11/2013,Perth,Western Australia,-31.9505,115.8605,18.1,24.2,0
6/11/2013,Perth,Western Australia,-31.9505,115.8605,13.3,24.4,0
7/11/2013,Perth,Western Australia,-31.9505,115.8605,14.1,27.1,0
8/11/2013,Perth,Western Australia,-31.9505,115.8605,14.2,29.2,0
9/11/2013,Perth,Western Australia,-31.9505,115.8605,14.2,33.2,0
10/11/2013,Perth,Western Australia,-31.9505,115.8605,17,37.2,0
11/11/2013,Perth,Western Australia,-31.9505,115.8605,13.5,30.7,0
12/11/2013,Perth,Western Australia,-31.9505,115.8605,15.9,27.7,0
13/11/2013,Perth,Western Australia,-31.9505,115.8605,14.4,29.3,0
14/11/2013,Perth,Western Australia,-31.9505,115.8605,15.3,32.6,0
15/11/2013,Perth,Western Australia,-31.9505,115.8605,16.1,33.7,0
16/11/2013,Perth,Western Australia,-31.9505,115.8605,19.6,37.1,0
17/11/2013,Perth,Western Australia,-31.9505,115.8605,20,28.3,0
18/11/2013,Perth,Western Australia,-31.9505,115.8605,17.5,25.2,0
19/11/2013,Perth,Western Australia,-31.9505,115.8605,12.1,25.7,0
20/11/2013,Perth,Western Australia,-31.9505,115.8605,13,28.3,0
21/11/2013,Perth,Western Australia,-31.9505,115.8605,15.6,31.9,0
22/11/2013,Perth,Western Australia,-31.9505,115.8605,20.3,31.1,0
23/11/2013,Perth,Western Australia,-31.9505,115.8605,16.6,27,0
24/11/2013,Perth,Western Australia,-31.9505,115.8605,17.6,24.9,0
25/11/2013,Perth,Western Australia,-31.9505,115.8605,12.4,25.2,0
26/11/2013,Perth,Western Australia,-31.9505,115.8605,12.8,29.3,0
27/11/2013,Perth,Western Australia,-31.9505,115.8605,15.5,29.6,0
